forget,algo,init,steps,seed,model_utility,forget_Q_A_Prob,forget_Q_A_ROUGE,extraction_strength,source
forget10,NPO,forget_only,50,2,0.544502342036838,0.058416031936176296,0.27593832839231214,0.0675539181252973,tofu_Llama-3.2-1B-Instruct_forget10_NPO_forget_only_S50_seed2_initctrl_EVAL_FP32
forget10,NPO,random_rank2,100,0,0.5720538657251235,0.0419353401551416,0.2799598019812408,0.06524694919942486,tofu_Llama-3.2-1B-Instruct_forget10_NPO_random_rank2_S100_seed0_initctrl_EVAL_FP32
forget10,NPO,random_rank2,100,1,0.5875276983404795,0.04004786530156707,0.25604868410066073,0.06313596663095505,tofu_Llama-3.2-1B-Instruct_forget10_NPO_random_rank2_S100_seed1_initctrl_EVAL_FP32
forget10,NPO,random_rank2,100,2,0.5765514150079266,0.03307660024932772,0.25536022958021254,0.05749645352411704,tofu_Llama-3.2-1B-Instruct_forget10_NPO_random_rank2_S100_seed2_initctrl_EVAL_FP32
forget10,NPO,random_rank2,50,0,0.5165683547510639,0.08591458469629287,0.2477968456111084,0.07174391667507271,tofu_Llama-3.2-1B-Instruct_forget10_NPO_random_rank2_S50_seed0_initctrl_EVAL_FP32
forget10,NPO,random_rank2,50,1,0.5202746750493715,0.0835951773278066,0.22480919647151804,0.06454924053601262,tofu_Llama-3.2-1B-Instruct_forget10_NPO_random_rank2_S50_seed1_initctrl_EVAL_FP32
forget10,NPO,random_rank2,50,2,0.5114276584167502,0.07658928031622053,0.25772788982029726,0.061999885633742056,tofu_Llama-3.2-1B-Instruct_forget10_NPO_random_rank2_S50_seed2_initctrl_EVAL_FP32
forget10,NPO,weight_svd,100,0,0.5890209823108171,0.04138644730977831,0.2709827102113098,0.059732493701023695,tofu_Llama-3.2-1B-Instruct_forget10_NPO_weight_svd_S100_seed0_initctrl_EVAL_FP32
forget10,NPO,weight_svd,100,1,0.5838416951881701,0.04326538486611753,0.26752342525069067,0.06216172763073777,tofu_Llama-3.2-1B-Instruct_forget10_NPO_weight_svd_S100_seed1_initctrl_EVAL_FP32
forget10,NPO,weight_svd,100,2,0.5880801385154831,0.04417652858986912,0.27105481473768694,0.06415507218452594,tofu_Llama-3.2-1B-Instruct_forget10_NPO_weight_svd_S100_seed2_initctrl_EVAL_FP32
forget10,NPO,weight_svd,50,0,0.5523109747613462,0.07847607140502078,0.24309900495507525,0.05973997191782601,tofu_Llama-3.2-1B-Instruct_forget10_NPO_weight_svd_S50_seed0_initctrl_EVAL_FP32
forget10,NPO,weight_svd,50,1,0.5313459243928323,0.08388835172096151,0.2363775219474013,0.06010103281255642,tofu_Llama-3.2-1B-Instruct_forget10_NPO_weight_svd_S50_seed1_initctrl_EVAL_FP32
forget10,NPO,weight_svd,50,2,0.5316854871344314,0.09109224413361516,0.26348109387051827,0.06233786747979989,tofu_Llama-3.2-1B-Instruct_forget10_NPO_weight_svd_S50_seed2_initctrl_EVAL_FP32
forget10,SimNPO,diagonal,100,0,0.5799030998922673,0.49421214109286665,0.45324120490723074,0.1575799319325657,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_diagonal_S100_seed0_initctrl_EVAL_FP32
forget10,SimNPO,diagonal,100,1,0.5857221657211835,0.49846147652715445,0.44072102142064035,0.16918610109886437,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_diagonal_S100_seed1_initctrl_EVAL_FP32
forget10,SimNPO,diagonal,100,2,0.5847852466433694,0.5069915226474404,0.4408200566841458,0.16439651970018523,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_diagonal_S100_seed2_initctrl_EVAL_FP32
forget10,SimNPO,diagonal,50,0,0.5723289925268167,0.606892189271748,0.4833625048275363,0.22190425982000433,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_diagonal_S50_seed0_initctrl_EVAL_FP32
forget10,SimNPO,diagonal,50,1,0.5670868335559988,0.6081204653903842,0.48487957158208395,0.2172929619530965,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_diagonal_S50_seed1_initctrl_EVAL_FP32
forget10,SimNPO,diagonal,50,2,0.5712580702898363,0.6050705797225236,0.4819499691638477,0.2157776392954087,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_diagonal_S50_seed2_initctrl_EVAL_FP32
forget10,SimNPO,forget_only,100,0,0.5836705530216616,0.48828450437635185,0.44959712725609824,0.1554415374971237,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_forget_only_S100_seed0_initctrl_EVAL_FP32
forget10,SimNPO,forget_only,100,1,0.5816210144669703,0.4897801383584738,0.43796291803434073,0.16571267138857748,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_forget_only_S100_seed1_initctrl_EVAL_FP32
forget10,SimNPO,forget_only,100,2,0.5832272706461926,0.4952123425155878,0.4474965210637981,0.16153672547825912,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_forget_only_S100_seed2_initctrl_EVAL_FP32
forget10,SimNPO,forget_only,50,0,0.5753091732718943,0.625270221978426,0.49575734441539127,0.23076056104280657,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_forget_only_S50_seed0_initctrl_EVAL_FP32
forget10,SimNPO,forget_only,50,1,0.5665990337929869,0.6140581998229027,0.48925752420370183,0.22781276262899472,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_forget_only_S50_seed1_initctrl_EVAL_FP32
forget10,SimNPO,forget_only,50,2,0.5731266333591998,0.6175426542386413,0.500632229757702,0.23531929237503668,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_forget_only_S50_seed2_initctrl_EVAL_FP32
